Index;P_el;Q_Heiz;Q_WW;Q_gesamt
15573;203.14;5528.28;0.00;5528.28
15574;54.01;5426.20;0.00;5426.20
15575;54.01;5324.12;0.00;5324.12
15576;54.01;5222.04;0.00;5222.04
15577;219.30;5119.97;0.00;5119.97
15578;54.01;4882.70;0.00;4882.70
15579;54.01;4645.43;0.00;4645.43
15580;54.01;4408.17;0.00;4408.17
15581;54.01;4170.90;0.00;4170.90
15582;202.69;3815.28;0.00;3815.28
15583;54.01;3459.66;0.00;3459.66
15584;54.01;3104.03;0.00;3104.03
15585;209.64;2748.41;0.00;2748.41
15586;54.01;2775.97;0.00;2775.97
15587;54.01;2803.53;0.00;2803.53
15588;224.72;2831.08;18105.80;20936.88
15589;54.01;2858.64;0.00;2858.64
15590;54.01;2861.52;0.00;2861.52
15591;54.01;2864.40;0.00;2864.40
15592;217.31;2867.28;0.00;2867.28
15593;54.01;2870.16;0.00;2870.16
15594;54.01;2745.30;0.00;2745.30
15595;54.01;2620.43;0.00;2620.43
15596;236.36;2495.57;0.00;2495.57
15597;54.01;2370.71;0.00;2370.71
15598;54.01;2460.60;0.00;2460.60
15599;54.01;2550.49;0.00;2550.49
15600;54.01;2640.38;0.00;2640.38
15601;202.33;2730.27;0.00;2730.27
15602;54.01;2715.09;0.00;2715.09
15603;54.01;2699.92;0.00;2699.92
15604;54.01;2684.75;0.00;2684.75
15605;209.93;2669.57;0.00;2669.57
15606;54.01;2841.04;0.00;2841.04
15607;54.01;3012.50;0.00;3012.50
15608;54.01;3183.96;0.00;3183.96
15609;54.01;3355.42;0.00;3355.42
15610;201.66;3234.02;0.00;3234.02
15611;54.01;3112.61;0.00;3112.61
15612;54.01;2991.20;0.00;2991.20
15613;204.25;2869.79;0.00;2869.79
15614;356.50;2760.82;0.00;2760.82
15615;187.76;2651.85;0.00;2651.85
15616;552.80;2542.87;0.00;2542.87
15617;528.85;2433.90;0.00;2433.90
15618;589.22;2233.01;0.00;2233.01
15619;528.85;2032.13;0.00;2032.13
15620;407.50;1831.24;0.00;1831.24
15621;528.85;1630.35;0.00;1630.35
15622;407.50;1642.49;0.00;1642.49
15623;681.14;1654.62;0.00;1654.62
15624;407.50;1666.76;0.00;1666.76
15625;528.85;1678.89;0.00;1678.89
15626;407.50;2055.33;0.00;2055.33
15627;529.44;2431.76;0.00;2431.76
15628;234.45;2808.19;20117.50;22925.69
15629;247.17;3184.63;0.00;3184.63
15630;239.18;3265.46;0.00;3265.46
15631;260.90;3346.30;0.00;3346.30
15632;463.02;3427.13;0.00;3427.13
15633;294.49;3507.96;0.00;3507.96
15634;315.97;3519.31;0.00;3519.31
15635;2498.20;3530.66;0.00;3530.66
15636;2488.96;3542.02;0.00;3542.02
15637;465.18;3553.37;0.00;3553.37
15638;312.39;3567.66;0.00;3567.66
15639;317.44;3581.94;0.00;3581.94
15640;184.84;3596.23;0.00;3596.23
15641;333.87;3610.52;0.00;3610.52
15642;174.01;3923.95;0.00;3923.95
15643;174.01;4237.37;0.00;4237.37
15644;174.01;4550.80;0.00;4550.80
15645;54.01;4864.22;0.00;4864.22
15646;202.57;4728.27;0.00;4728.27
15647;54.01;4592.31;0.00;4592.31
15648;54.01;4456.35;0.00;4456.35
15649;54.01;4320.39;0.00;4320.39
15650;210.29;4471.08;0.00;4471.08
15651;54.01;4621.77;0.00;4621.77
15652;54.01;4772.46;0.00;4772.46
15653;54.01;4923.15;0.00;4923.15
15654;225.75;5066.81;0.00;5066.81
15655;54.01;5210.48;0.00;5210.48
15656;54.01;5354.14;0.00;5354.14
15657;54.01;5497.80;0.00;5497.80
15658;235.17;5560.14;0.00;5560.14
15659;54.01;5622.47;0.00;5622.47
15660;54.01;5684.81;0.00;5684.81
15661;54.01;5747.15;0.00;5747.15
15662;203.20;5771.13;0.00;5771.13
15663;54.01;5795.11;0.00;5795.11
15664;54.01;5819.10;0.00;5819.10
15665;54.01;5843.08;0.00;5843.08
15666;220.03;5743.88;0.00;5743.88
15667;54.01;5644.67;0.00;5644.67
15668;54.01;5545.46;0.00;5545.46
15669;54.01;5446.26;0.00;5446.26
15670;54.01;5160.03;0.00;5160.03
15671;202.83;4873.80;0.00;4873.80
15672;54.01;4587.57;0.00;4587.57
15673;54.01;4301.34;0.00;4301.34
15674;210.79;3961.55;0.00;3961.55
15675;54.01;3621.77;0.00;3621.77
15676;54.01;3281.98;0.00;3281.98
15677;226.27;2942.20;0.00;2942.20
15678;54.01;2699.44;0.00;2699.44
15679;54.01;2456.67;0.00;2456.67
15680;54.01;2213.91;0.00;2213.91
15681;218.20;1971.15;0.00;1971.15
15682;54.01;1569.45;0.00;1569.45
15683;54.01;1167.76;0.00;1167.76
15684;210.36;766.07;0.00;766.07
15685;391.08;364.38;0.00;364.38
15686;62.33;273.29;0.00;273.29
15687;54.01;182.19;0.00;182.19
15688;64.88;91.09;0.00;91.09
15689;64.18;0.00;0.00;0.00
15690;213.09;0.00;0.00;0.00
15691;64.63;0.00;0.00;0.00
15692;64.99;0.00;0.00;0.00
15693;64.88;0.00;0.00;0.00
15694;219.14;0.00;0.00;0.00
15695;54.01;0.00;0.00;0.00
15696;54.01;0.00;0.00;0.00
15697;54.01;0.00;0.00;0.00
15698;54.01;98.84;0.00;98.84
15699;212.37;197.68;0.00;197.68
15700;54.01;296.52;0.00;296.52
15701;54.01;395.36;0.00;395.36
15702;54.01;296.52;0.00;296.52
15703;601.89;197.68;0.00;197.68
15704;54.01;98.84;0.00;98.84
15705;54.01;0.00;0.00;0.00
15706;54.01;0.00;0.00;0.00
15707;232.57;0.00;0.00;0.00
15708;67.25;0.00;0.00;0.00
15709;54.01;0.00;0.00;0.00
15710;311.03;0.00;0.00;0.00
15711;294.68;0.00;0.00;0.00
15712;444.73;0.00;0.00;0.00
15713;282.65;0.00;0.00;0.00
15714;64.63;0.00;0.00;0.00
15715;54.01;0.00;0.00;0.00
15716;54.01;0.00;0.00;0.00
15717;203.39;0.00;0.00;0.00
15718;54.01;0.00;0.00;0.00
15719;314.26;0.00;0.00;0.00
15720;436.44;0.00;0.00;0.00
15721;474.21;0.00;0.00;0.00
15722;1308.46;0.00;22825.90;22825.90
15723;286.26;0.00;0.00;0.00
15724;292.87;0.00;0.00;0.00
15725;84.59;0.00;0.00;0.00
15726;252.11;169.60;0.00;169.60
15727;125.21;339.20;0.00;339.20
15728;139.86;508.79;0.00;508.79
15729;144.59;678.39;0.00;678.39
15730;320.28;770.52;0.00;770.52
15731;174.01;862.65;0.00;862.65
15732;174.01;954.78;0.00;954.78
15733;174.01;1046.90;0.00;1046.90
15734;174.01;1369.49;0.00;1369.49
15735;322.66;1692.07;0.00;1692.07
15736;174.01;2014.66;0.00;2014.66
15737;174.01;2337.24;0.00;2337.24
15738;174.01;2325.34;0.00;2325.34
15739;331.06;2313.44;0.00;2313.44
15740;174.01;2301.54;0.00;2301.54
15741;174.01;2289.64;0.00;2289.64
15742;174.01;2424.90;0.00;2424.90
15743;347.45;2560.15;0.00;2560.15
15744;174.01;2695.41;0.00;2695.41
15745;174.01;2830.66;0.00;2830.66
15746;174.01;2968.56;0.00;2968.56
15747;233.61;3106.47;0.00;3106.47
15748;54.01;3244.37;0.00;3244.37
15749;54.01;3382.28;0.00;3382.28
15750;54.01;3475.39;0.00;3475.39
15751;203.34;3568.50;0.00;3568.50
15752;54.01;3661.61;0.00;3661.61
15753;54.01;3754.73;0.00;3754.73
15754;174.01;3816.71;0.00;3816.71
15755;340.88;3878.70;0.00;3878.70
15756;54.01;3940.69;0.00;3940.69
15757;54.01;4002.67;0.00;4002.67
15758;54.01;4038.67;0.00;4038.67
15759;54.01;4074.67;0.00;4074.67
15760;203.01;4110.66;0.00;4110.66
15761;54.01;4146.66;0.00;4146.66
15762;54.01;4039.27;0.00;4039.27
15763;212.01;3931.88;0.00;3931.88
15764;54.01;3824.50;0.00;3824.50
15765;54.01;3717.11;0.00;3717.11
15766;227.50;3482.82;0.00;3482.82
15767;54.01;3248.52;0.00;3248.52
15768;54.01;3014.23;0.00;3014.23
15769;54.01;2779.94;0.00;2779.94
15770;218.99;2452.74;0.00;2452.74
15771;54.01;2125.54;0.00;2125.54
15772;54.01;1798.34;0.00;1798.34
15773;54.01;1471.14;0.00;1471.14
15774;235.77;1103.36;0.00;1103.36
15775;62.64;735.57;0.00;735.57
15776;54.01;367.79;0.00;367.79
15777;54.01;0.00;0.00;0.00
15778;54.01;0.00;0.00;0.00
15779;519.72;0.00;0.00;0.00
15780;54.01;0.00;0.00;0.00
15781;54.01;0.00;0.00;0.00
15782;55.29;0.00;0.00;0.00
15783;222.19;0.00;0.00;0.00
15784;64.83;0.00;0.00;0.00
15785;64.56;0.00;0.00;0.00
15786;205.98;0.00;0.00;0.00
15787;333.05;0.00;0.00;0.00
15788;350.95;0.00;0.00;0.00
15789;201.44;0.00;0.00;0.00
15790;197.44;0.00;0.00;0.00
15791;202.34;0.00;0.00;0.00
15792;341.50;0.00;0.00;0.00
15793;209.12;0.00;0.00;0.00
15794;192.92;0.00;0.00;0.00
15795;54.01;0.00;0.00;0.00
15796;457.08;0.00;0.00;0.00
15797;320.69;0.00;0.00;0.00
15798;283.42;0.00;0.00;0.00
15799;278.18;0.00;0.00;0.00
15800;425.65;0.00;0.00;0.00
15801;571.96;0.00;0.00;0.00
15802;417.24;0.00;0.00;0.00
15803;279.23;0.00;0.00;0.00
15804;269.20;0.00;0.00;0.00
15805;262.28;0.00;0.00;0.00
15806;430.53;0.00;0.00;0.00
15807;285.41;0.00;0.00;0.00
15808;269.60;0.00;0.00;0.00
15809;64.08;0.00;0.00;0.00
15810;246.65;0.00;0.00;0.00
15811;319.13;0.00;0.00;0.00
15812;285.09;0.00;0.00;0.00
15813;301.49;0.00;0.00;0.00
15814;286.83;0.00;0.00;0.00
15815;445.02;0.00;0.00;0.00
15816;286.43;0.00;0.00;0.00
15817;273.89;0.00;0.00;0.00
15818;249.97;0.00;0.00;0.00
15819;447.05;0.00;0.00;0.00
15820;264.89;0.00;0.00;0.00
15821;547.56;0.00;0.00;0.00
15822;559.63;0.00;0.00;0.00
15823;564.60;0.00;0.00;0.00
15824;742.05;0.00;0.00;0.00
15825;563.52;0.00;0.00;0.00
15826;268.78;0.00;0.00;0.00
15827;421.47;0.00;0.00;0.00
15828;1008.62;0.00;0.00;0.00
15829;2780.94;0.00;0.00;0.00
15830;801.28;0.00;0.00;0.00
15831;747.84;0.00;3430.02;3430.02
15832;735.50;0.00;0.00;0.00
15833;546.95;0.00;0.00;0.00
15834;572.40;0.00;0.00;0.00
15835;424.74;0.00;0.00;0.00
15836;577.73;0.00;0.00;0.00
15837;203.52;0.00;0.00;0.00
15838;185.24;0.00;0.00;0.00
15839;189.63;0.00;0.00;0.00
15840;203.63;0.00;0.00;0.00
15841;54.01;0.00;0.00;0.00
15842;54.01;0.00;0.00;0.00
15843;54.01;0.00;0.00;0.00
15844;221.88;0.00;0.00;0.00
15845;54.01;0.00;0.00;0.00
15846;54.01;0.00;0.00;0.00
15847;54.01;0.00;0.00;0.00
15848;54.01;0.00;0.00;0.00
15849;203.01;0.00;0.00;0.00
15850;54.01;115.94;0.00;115.94
15851;54.01;231.88;0.00;231.88
15852;213.14;347.82;0.00;347.82
15853;54.01;463.77;0.00;463.77
15854;54.01;603.92;0.00;603.92
15855;228.50;744.08;0.00;744.08
15856;54.01;884.23;0.00;884.23
15857;54.01;1024.39;0.00;1024.39
15858;54.01;1091.11;0.00;1091.11
15859;219.84;1157.83;0.00;1157.83
15860;54.01;1224.55;0.00;1224.55
15861;54.01;1291.27;0.00;1291.27
15862;54.01;1279.96;0.00;1279.96
15863;215.26;1268.65;0.00;1268.65
15864;87.09;1257.34;0.00;1257.34
15865;54.01;1246.02;0.00;1246.02
15866;54.01;1011.15;0.00;1011.15
15867;54.01;776.27;0.00;776.27
15868;202.36;541.39;0.00;541.39
15869;54.01;306.51;0.00;306.51
15870;54.01;289.30;0.00;289.30
15871;54.01;272.09;0.00;272.09
15872;212.19;254.88;0.00;254.88
15873;54.01;237.66;0.00;237.66
15874;54.01;178.25;0.00;178.25
15875;54.01;118.83;0.00;118.83
15876;54.01;59.42;0.00;59.42
15877;201.80;0.00;0.00;0.00
15878;54.01;0.00;0.00;0.00
15879;54.01;0.00;0.00;0.00
15880;54.01;0.00;0.00;0.00
15881;217.43;0.00;0.00;0.00
15882;54.01;0.00;0.00;0.00
15883;54.01;0.00;0.00;0.00
15884;2005.31;0.00;0.00;0.00
15885;571.88;0.00;0.00;0.00
15886;501.35;0.00;0.00;0.00
15887;54.01;0.00;0.00;0.00
15888;3515.96;0.00;0.00;0.00
15889;3497.80;0.00;0.00;0.00
15890;3698.42;0.00;0.00;0.00
15891;328.09;0.00;0.00;0.00
15892;87.04;0.00;0.00;0.00
15893;81.60;0.00;0.00;0.00
15894;54.01;0.00;0.00;0.00
15895;203.49;0.00;0.00;0.00
15896;54.01;0.00;0.00;0.00
15897;54.01;0.00;0.00;0.00
15898;54.01;0.00;0.00;0.00
15899;237.32;0.00;0.00;0.00
15900;54.01;0.00;0.00;0.00
15901;1909.24;0.00;0.00;0.00
15902;347.17;0.00;0.00;0.00
15903;54.01;0.00;0.00;0.00
15904;207.27;0.00;0.00;0.00
15905;54.01;0.00;0.00;0.00
15906;54.01;0.00;0.00;0.00
15907;54.01;0.00;0.00;0.00
15908;216.09;0.00;0.00;0.00
15909;54.01;0.00;0.00;0.00
15910;326.48;0.00;0.00;0.00
15911;538.99;0.00;0.00;0.00
15912;502.17;0.00;0.00;0.00
15913;651.55;0.00;0.00;0.00
15914;490.89;0.00;0.00;0.00
15915;502.85;0.00;0.00;0.00
15916;501.61;0.00;0.00;0.00
15917;619.87;0.00;0.00;0.00
15918;326.94;0.00;0.00;0.00
15919;1185.22;0.00;0.00;0.00
15920;566.21;0.00;0.00;0.00
15921;2529.79;0.00;0.00;0.00
15922;370.64;0.00;0.00;0.00
15923;383.01;0.00;0.00;0.00
15924;401.91;0.00;0.00;0.00
15925;305.20;0.00;0.00;0.00
15926;154.01;0.00;0.00;0.00
15927;194.43;0.00;0.00;0.00
15928;456.07;0.00;0.00;0.00
15929;588.11;0.00;0.00;0.00
15930;198.89;0.00;0.00;0.00
15931;197.58;0.00;0.00;0.00
15932;193.01;0.00;0.00;0.00
15933;361.15;0.00;7086.04;7086.04
15934;197.44;0.00;0.00;0.00
15935;202.34;0.00;0.00;0.00
15936;178.76;0.00;0.00;0.00
15937;209.12;0.00;0.00;0.00
15938;341.95;0.00;0.00;0.00
15939;199.52;0.00;0.00;0.00
15940;54.01;0.00;0.00;0.00
15941;214.25;0.00;0.00;0.00
15942;54.01;0.00;0.00;0.00
15943;54.01;0.00;0.00;0.00
15944;229.14;0.00;0.00;0.00
15945;54.01;0.00;0.00;0.00
15946;54.01;0.00;0.00;0.00
15947;54.01;0.00;0.00;0.00
15948;220.81;0.00;0.00;0.00
15949;54.01;0.00;0.00;0.00
15950;54.01;74.57;0.00;74.57
15951;54.01;149.13;0.00;149.13
15952;184.85;223.70;0.00;223.70
15953;111.58;298.27;0.00;298.27
15954;54.01;357.94;0.00;357.94
15955;54.01;417.61;0.00;417.61
15956;54.01;477.28;0.00;477.28
15957;202.48;536.95;0.00;536.95
15958;54.01;411.70;0.00;411.70
15959;54.01;286.46;0.00;286.46
15960;54.01;161.21;0.00;161.21
15961;213.03;35.96;0.00;35.96
15962;54.01;26.97;0.00;26.97
15963;54.01;17.98;19974.20;19992.18
15964;54.01;8.99;0.00;8.99
15965;54.01;0.00;0.00;0.00
15966;201.84;0.00;0.00;0.00
15967;54.01;0.00;0.00;0.00
15968;54.01;0.00;0.00;0.00
15969;54.01;0.00;0.00;0.00
15970;229.60;0.00;0.00;0.00
15971;65.38;0.00;0.00;0.00
15972;102.88;0.00;0.00;0.00
15973;296.59;0.00;0.00;0.00
15974;361.36;0.00;0.00;0.00
15975;365.82;0.00;0.00;0.00
15976;273.51;0.00;0.00;0.00
15977;278.51;0.00;0.00;0.00
15978;277.44;0.00;0.00;0.00
15979;415.66;0.00;0.00;0.00
15980;283.09;0.00;0.00;0.00
15981;54.01;0.00;0.00;0.00
15982;54.01;0.00;0.00;0.00
15983;54.01;0.00;0.00;0.00
15984;203.65;0.00;0.00;0.00
15985;54.01;0.00;0.00;0.00
15986;54.01;0.00;0.00;0.00
15987;54.01;0.00;0.00;0.00
15988;238.47;0.00;0.00;0.00
15989;319.19;0.00;0.00;0.00
15990;54.01;0.00;0.00;0.00
15991;54.01;0.00;0.00;0.00
15992;54.01;0.00;0.00;0.00
15993;207.69;0.00;0.00;0.00
15994;54.01;0.00;0.00;0.00
15995;54.01;0.00;0.00;0.00
15996;188.57;0.00;0.00;0.00
15997;346.16;0.00;0.00;0.00
15998;461.19;0.00;0.00;0.00
15999;2091.37;0.00;0.00;0.00
16000;1287.67;0.00;0.00;0.00
16001;1144.77;0.00;0.00;0.00
16002;562.71;0.00;0.00;0.00
16003;281.04;0.00;0.00;0.00
16004;255.08;0.00;0.00;0.00
16005;510.56;0.00;0.00;0.00
16006;863.38;0.00;0.00;0.00
16007;501.08;0.00;0.00;0.00
16008;698.09;0.00;0.00;0.00
16009;2316.43;0.00;0.00;0.00
16010;837.10;0.00;0.00;0.00
16011;197.20;0.00;0.00;0.00
16012;219.95;0.00;0.00;0.00
16013;345.21;0.00;0.00;0.00
16014;444.01;0.00;0.00;0.00
16015;217.31;0.00;0.00;0.00
16016;178.43;0.00;0.00;0.00
16017;199.61;0.00;0.00;0.00
16018;345.70;0.00;0.00;0.00
16019;1829.27;0.00;0.00;0.00
16020;1195.68;0.00;0.00;0.00
16021;524.46;0.00;0.00;0.00
16022;234.78;0.00;0.00;0.00
16023;54.01;0.00;0.00;0.00
16024;54.01;0.00;0.00;0.00
16025;54.01;0.00;0.00;0.00
16026;54.01;0.00;0.00;0.00
16027;202.97;0.00;0.00;0.00
16028;54.01;0.00;0.00;0.00
16029;54.01;0.00;0.00;0.00
16030;215.33;0.00;0.00;0.00
16031;54.01;0.00;0.00;0.00
16032;54.01;0.00;0.00;0.00
16033;229.62;0.00;0.00;0.00
16034;54.01;0.00;0.00;0.00
16035;54.01;0.00;0.00;0.00
16036;54.01;0.00;0.00;0.00
16037;221.93;0.00;0.00;0.00
16038;54.01;0.00;0.00;0.00
16039;54.01;0.00;0.00;0.00
16040;54.01;0.00;0.00;0.00
16041;154.46;0.00;0.00;0.00
16042;136.01;0.00;0.00;0.00
16043;54.01;0.00;0.00;0.00
16044;54.01;0.00;0.00;0.00
16045;54.01;0.00;0.00;0.00
16046;202.59;9.10;0.00;9.10
16047;54.01;18.21;0.00;18.21
16048;54.01;27.31;0.00;27.31
16049;54.01;36.41;0.00;36.41
16050;213.70;136.15;0.00;136.15
16051;54.01;235.88;0.00;235.88
16052;54.01;335.61;0.00;335.61
16053;54.01;435.34;0.00;435.34
16054;103.62;406.69;0.00;406.69
16055;241.48;378.04;0.00;378.04
16056;83.62;349.38;0.00;349.38
16057;73.62;320.73;0.00;320.73
16058;63.62;240.55;0.00;240.55
16059;218.92;160.37;0.00;160.37
16060;54.01;80.18;0.00;80.18
16061;54.01;0.00;0.00;0.00
16062;64.99;0.00;0.00;0.00
16063;121.90;0.00;0.00;0.00
16064;175.62;0.00;0.00;0.00
16065;64.78;0.00;0.00;0.00
16066;64.63;0.00;0.00;0.00
16067;64.99;0.00;0.00;0.00
16068;219.03;0.00;0.00;0.00
16069;64.18;0.00;0.00;0.00
16070;54.01;0.00;0.00;0.00
16071;54.01;0.00;0.00;0.00
16072;54.01;0.00;0.00;0.00
16073;203.75;0.00;0.00;0.00
16074;54.01;0.00;0.00;0.00
16075;54.01;0.00;0.00;0.00
16076;54.01;0.00;0.00;0.00
16077;239.53;0.00;0.00;0.00
16078;54.01;0.00;0.00;0.00
16079;54.01;0.00;0.00;0.00
16080;54.01;0.00;0.00;0.00
16081;54.01;0.00;0.00;0.00
16082;208.18;0.00;0.00;0.00
16083;54.01;0.00;0.00;0.00
16084;54.01;0.00;0.00;0.00
16085;54.01;0.00;0.00;0.00
16086;217.75;0.00;0.00;0.00
16087;54.01;0.00;0.00;0.00
16088;54.01;0.00;0.00;0.00
16089;54.01;0.00;0.00;0.00
16090;54.01;0.00;0.00;0.00
16091;202.27;0.00;0.00;0.00
16092;1271.45;0.00;0.00;0.00
16093;1205.00;0.00;0.00;0.00
16094;294.92;0.00;0.00;0.00
16095;224.90;0.00;0.00;0.00
16096;54.01;0.00;0.00;0.00
16097;54.01;0.00;0.00;0.00
16098;54.01;0.00;0.00;0.00
16099;233.76;0.00;0.00;0.00
16100;1260.98;0.00;0.00;0.00
16101;1194.06;0.00;0.00;0.00
16102;284.92;0.00;0.00;0.00
16103;125.94;0.00;0.00;0.00
16104;131.03;0.00;0.00;0.00
16105;115.18;0.00;0.00;0.00
16106;145.18;0.00;0.00;0.00
16107;324.35;0.00;0.00;0.00
16108;174.01;0.00;0.00;0.00
16109;174.01;0.00;0.00;0.00
16110;590.52;0.00;32699.50;32699.50
16111;568.54;0.00;0.00;0.00
16112;395.67;0.00;18543.00;18543.00
16113;399.44;0.00;0.00;0.00
16114;181.26;0.00;0.00;0.00
16115;174.01;0.00;0.00;0.00
16116;322.90;0.00;0.00;0.00
16117;174.01;0.00;0.00;0.00
16118;174.01;0.00;0.00;0.00
16119;336.18;0.00;0.00;0.00
16120;174.01;0.00;0.00;0.00
16121;54.01;0.00;0.00;0.00
16122;372.33;0.00;0.00;0.00
16123;204.37;0.00;0.00;0.00
16124;194.63;0.00;0.00;0.00
16125;199.06;0.00;0.00;0.00
16126;370.18;0.00;0.00;0.00
16127;204.54;0.00;0.00;0.00
16128;176.15;0.00;0.00;0.00
16129;208.37;0.00;0.00;0.00
16130;124.29;16.16;0.00;16.16
16131;160.49;32.31;0.00;32.31
16132;54.01;48.47;0.00;48.47
16133;54.01;64.62;0.00;64.62
16134;54.01;335.68;0.00;335.68
16135;202.74;606.74;0.00;606.74
16136;54.01;877.80;0.00;877.80
16137;54.01;1148.85;0.00;1148.85
16138;54.01;1362.95;0.00;1362.95
16139;214.46;1577.06;0.00;1577.06
16140;54.01;1791.16;0.00;1791.16
16141;54.01;2005.26;0.00;2005.26
16142;54.01;2138.58;0.00;2138.58
16143;54.01;2271.89;0.00;2271.89
16144;201.70;2405.21;0.00;2405.21
16145;54.01;2538.52;0.00;2538.52
16146;54.01;2617.75;0.00;2617.75
16147;54.01;2696.98;0.00;2696.98
16148;219.72;2776.21;0.00;2776.21
16149;54.01;2855.44;0.00;2855.44
16150;54.01;2828.17;0.00;2828.17
16151;54.01;2800.89;0.00;2800.89
16152;81.52;2773.62;0.00;2773.62
16153;190.04;2746.34;0.00;2746.34
16154;54.01;2529.23;0.00;2529.23
16155;54.01;2312.11;0.00;2312.11
16156;54.01;2095.00;0.00;2095.00
16157;208.77;1877.89;0.00;1877.89
16158;54.01;1644.67;0.00;1644.67
16159;54.01;1411.45;0.00;1411.45
16160;54.01;1178.23;0.00;1178.23
16161;54.01;945.01;0.00;945.01
16162;203.91;744.22;0.00;744.22
16163;54.01;543.43;0.00;543.43
16164;54.01;342.63;0.00;342.63
16165;193.21;141.84;0.00;141.84
16166;387.88;106.38;0.00;106.38
16167;200.26;70.92;0.00;70.92
16168;195.95;35.46;0.00;35.46
16169;54.01;0.00;0.00;0.00
16170;54.01;0.00;0.00;0.00
16171;208.77;0.00;0.00;0.00
16172;54.01;0.00;0.00;0.00
16173;54.01;0.00;0.00;0.00
16174;54.01;0.00;0.00;0.00
16175;218.55;0.00;0.00;0.00
16176;54.01;0.00;0.00;0.00
16177;54.01;0.00;0.00;0.00
16178;54.01;0.00;0.00;0.00
16179;54.01;0.00;0.00;0.00
16180;202.29;0.00;0.00;0.00
16181;65.34;0.00;0.00;0.00
16182;65.38;0.00;0.00;0.00
16183;64.63;0.00;0.00;0.00
16184;518.16;0.00;0.00;0.00
16185;565.04;0.00;0.00;0.00
16186;513.49;0.00;0.00;0.00
16187;509.09;0.00;0.00;0.00
16188;668.81;0.00;0.00;0.00
16189;273.99;0.00;0.00;0.00
16190;276.17;0.00;0.00;0.00
16191;265.34;0.00;0.00;0.00
16192;2511.06;0.00;0.00;0.00
16193;417.64;0.00;0.00;0.00
16194;336.98;0.00;0.00;0.00
16195;333.09;0.00;0.00;0.00
16196;509.95;0.00;0.00;0.00
16197;2217.53;0.00;0.00;0.00
16198;54.01;0.00;0.00;0.00
16199;54.01;0.00;0.00;0.00
16200;227.04;0.00;0.00;0.00
16201;54.01;0.00;0.00;0.00
16202;54.01;0.00;0.00;0.00
16203;2096.26;0.00;0.00;0.00
16204;54.01;0.00;0.00;0.00
16205;202.73;0.00;0.00;0.00
16206;54.01;0.00;0.00;0.00
16207;55.18;0.00;0.00;0.00
16208;389.40;0.00;0.00;0.00
16209;415.83;0.00;0.00;0.00
16210;437.19;0.00;0.00;0.00
16211;639.18;0.00;0.00;0.00
16212;477.72;0.00;0.00;0.00
16213;459.49;0.00;0.00;0.00
16214;196.00;0.00;0.00;0.00
16215;373.99;0.00;0.00;0.00
16216;195.78;0.00;0.00;0.00
16217;203.84;0.00;0.00;0.00
16218;181.34;0.00;0.00;0.00
16219;387.29;0.00;0.00;0.00
16220;466.61;0.00;0.00;0.00
16221;334.26;0.00;0.00;0.00
16222;181.32;0.00;0.00;0.00
16223;54.01;0.00;0.00;0.00
16224;202.85;0.00;0.00;0.00
16225;54.01;0.00;0.00;0.00
16226;54.01;0.00;0.00;0.00
16227;54.01;0.00;0.00;0.00
16228;215.10;0.00;0.00;0.00
16229;54.01;0.00;0.00;0.00
16230;54.01;0.00;0.00;0.00
16231;54.01;0.00;0.00;0.00
16232;54.01;0.00;0.00;0.00
16233;201.63;0.00;0.00;0.00
16234;54.01;0.00;0.00;0.00
16235;54.01;0.00;0.00;0.00
16236;54.01;0.00;0.00;0.00
16237;220.75;0.00;0.00;0.00
16238;54.01;0.00;0.00;0.00
16239;54.01;0.00;0.00;0.00
16240;54.01;0.00;0.00;0.00
16241;54.01;0.00;0.00;0.00
16242;201.33;0.00;0.00;0.00
16243;54.01;0.00;0.00;0.00
16244;54.01;0.00;0.00;0.00
16245;54.01;0.00;0.00;0.00
16246;209.42;0.00;0.00;0.00
16247;54.01;0.00;0.00;0.00
16248;54.01;0.00;0.00;0.00
16249;54.01;0.00;0.00;0.00
16250;54.01;0.00;0.00;0.00
16251;203.96;0.00;0.00;0.00
16252;54.01;0.00;0.00;0.00
16253;54.01;0.00;0.00;0.00
16254;54.01;0.00;0.00;0.00
16255;240.51;0.00;0.00;0.00
16256;80.14;0.00;0.00;0.00
16257;54.01;0.00;0.00;0.00
16258;54.01;0.00;0.00;0.00
16259;920.18;0.00;0.00;0.00
16260;1708.76;0.00;0.00;0.00
16261;54.01;0.00;0.00;0.00
16262;54.01;0.00;0.00;0.00
16263;54.01;0.00;0.00;0.00
16264;219.37;0.00;0.00;0.00
16265;54.01;0.00;0.00;0.00
16266;54.01;0.00;0.00;0.00
16267;54.01;0.00;33378.90;33378.90
16268;54.01;0.00;0.00;0.00
16269;202.17;0.00;0.00;0.00
16270;54.01;0.00;0.00;0.00
16271;54.01;0.00;0.00;0.00
16272;54.01;0.00;0.00;0.00
16273;215.67;0.00;0.00;0.00
16274;301.78;0.00;0.00;0.00
16275;935.36;0.00;0.00;0.00
16276;3131.54;0.00;0.00;0.00
16277;591.92;0.00;0.00;0.00
16278;538.45;0.00;0.00;0.00
16279;664.86;0.00;0.00;0.00
16280;329.18;0.00;0.00;0.00
16281;210.84;0.00;0.00;0.00
16282;291.19;0.00;0.00;0.00
16283;54.01;0.00;0.00;0.00
16284;54.01;0.00;0.00;0.00
16285;205.10;0.00;0.00;0.00
