Index;P_el;Q_Heiz;Q_WW;Q_gesamt
9020;277.24;8547.09;0.00;8547.09
9021;337.83;8593.18;0.00;8593.18
9022;157.70;8350.24;0.00;8350.24
9023;346.70;8107.30;0.00;8107.30
9024;157.65;7864.36;0.00;7864.36
9025;222.48;7621.42;0.00;7621.42
9026;157.86;7674.35;0.00;7674.35
9027;277.99;7727.28;0.00;7727.28
9028;448.57;7780.21;0.00;7780.21
9029;277.93;7833.13;0.00;7833.13
9030;158.05;7954.26;0.00;7954.26
9031;335.37;8075.38;0.00;8075.38
9032;157.94;8196.50;0.00;8196.50
9033;158.04;8317.63;0.00;8317.63
9034;351.40;8395.09;0.00;8395.09
9035;158.29;8472.56;0.00;8472.56
9036;158.04;8550.02;0.00;8550.02
9037;336.99;8627.49;0.00;8627.49
9038;343.74;8661.22;0.00;8661.22
9039;158.18;8694.95;0.00;8694.95
9040;158.06;8728.68;0.00;8728.68
9041;346.00;8762.41;0.00;8762.41
9042;367.55;8819.42;0.00;8819.42
9043;158.16;8876.43;0.00;8876.43
9044;158.27;8933.44;0.00;8933.44
9045;158.33;8990.46;0.00;8990.46
9046;158.08;8933.98;0.00;8933.98
9047;448.00;8877.50;0.00;8877.50
9048;262.25;8821.02;0.00;8821.02
9049;247.25;8764.54;0.00;8764.54
9050;339.15;8708.36;0.00;8708.36
9051;335.64;8652.18;0.00;8652.18
9052;202.47;8596.00;0.00;8596.00
9053;187.14;8539.82;0.00;8539.82
9054;193.01;8436.33;0.00;8436.33
9055;167.50;8332.84;0.00;8332.84
9056;337.92;8229.35;0.00;8229.35
9057;156.47;8125.86;0.00;8125.86
9058;156.71;8089.32;0.00;8089.32
9059;337.10;8052.77;0.00;8052.77
9060;340.78;8016.23;0.00;8016.23
9061;156.36;7979.69;0.00;7979.69
9062;156.46;7997.15;0.00;7997.15
9063;343.96;8014.62;0.00;8014.62
9064;378.07;8032.08;0.00;8032.08
9065;811.17;8049.54;0.00;8049.54
9066;1009.48;8090.48;0.00;8090.48
9067;767.45;8131.42;0.00;8131.42
9068;376.19;8172.36;0.00;8172.36
9069;699.22;8213.29;0.00;8213.29
9070;544.36;8157.62;0.00;8157.62
9071;774.15;8101.95;0.00;8101.95
9072;926.44;8046.28;0.00;8046.28
9073;752.86;7990.60;0.00;7990.60
9074;764.95;8025.68;0.00;8025.68
9075;603.96;8060.76;0.00;8060.76
9076;786.49;8095.83;0.00;8095.83
9077;357.32;8130.91;0.00;8130.91
9078;573.80;8042.30;0.00;8042.30
9079;385.77;7953.70;0.00;7953.70
9080;352.41;7865.10;0.00;7865.10
9081;166.82;7776.49;0.00;7776.49
9082;157.91;7753.67;0.00;7753.67
9083;332.70;7730.85;0.00;7730.85
9084;173.48;7708.03;0.00;7708.03
9085;230.28;7685.20;0.00;7685.20
9086;202.19;7743.06;0.00;7743.06
9087;399.12;7800.91;0.00;7800.91
9088;232.38;7858.77;0.00;7858.77
9089;426.07;7916.63;0.00;7916.63
9090;673.04;7732.81;0.00;7732.81
9091;638.58;7549.00;0.00;7549.00
9092;818.22;7365.19;0.00;7365.19
9093;636.34;7181.38;0.00;7181.38
9094;981.44;7066.18;0.00;7066.18
9095;637.21;6950.98;0.00;6950.98
9096;833.10;6835.77;0.00;6835.77
9097;634.59;6720.57;0.00;6720.57
9098;673.79;6713.40;0.00;6713.40
9099;493.32;6706.23;0.00;6706.23
9100;611.16;6699.06;0.00;6699.06
9101;683.81;6691.89;0.00;6691.89
9102;993.96;6584.33;3716.77;10301.10
9103;976.99;6476.77;0.00;6476.77
9104;1461.67;6369.21;0.00;6369.21
9105;1490.61;6261.65;0.00;6261.65
9106;1367.45;6156.13;0.00;6156.13
9107;817.24;6050.61;21408.60;27459.21
9108;682.45;5945.09;0.00;5945.09
9109;664.72;5839.57;0.00;5839.57
9110;490.47;5842.76;0.00;5842.76
9111;357.08;5845.94;0.00;5845.94
9112;546.20;5849.13;0.00;5849.13
9113;479.04;5852.32;0.00;5852.32
9114;422.13;5916.00;0.00;5916.00
9115;153.22;5979.68;0.00;5979.68
9116;153.27;6043.36;0.00;6043.36
9117;504.97;6107.04;0.00;6107.04
9118;153.50;5808.58;0.00;5808.58
9119;153.62;5510.11;0.00;5510.11
9120;331.43;5211.65;0.00;5211.65
9121;332.50;4913.18;0.00;4913.18
9122;153.98;5138.99;0.00;5138.99
9123;348.60;5364.79;0.00;5364.79
9124;154.18;5590.60;0.00;5590.60
9125;336.62;5816.40;0.00;5816.40
9126;156.09;6028.81;0.00;6028.81
9127;343.10;6241.23;0.00;6241.23
9128;156.15;6453.64;0.00;6453.64
9129;347.50;6666.05;0.00;6666.05
9130;156.67;6795.53;0.00;6795.53
9131;366.52;6925.01;0.00;6925.01
9132;156.74;7054.48;0.00;7054.48
9133;156.89;7183.96;0.00;7183.96
9134;156.74;7278.82;0.00;7278.82
9135;156.52;7373.69;0.00;7373.69
9136;327.13;7468.55;0.00;7468.55
9137;157.03;7563.41;0.00;7563.41
9138;456.58;7635.97;0.00;7635.97
9139;277.03;7708.54;0.00;7708.54
9140;335.58;7781.11;0.00;7781.11
9141;157.36;7853.67;0.00;7853.67
9142;504.59;7901.37;0.00;7901.37
9143;276.81;7949.06;0.00;7949.06
9144;261.56;7996.75;0.00;7996.75
9145;326.71;8044.45;0.00;8044.45
9146;157.22;7847.20;0.00;7847.20
9147;327.97;7649.96;0.00;7649.96
9148;201.84;7452.72;0.00;7452.72
9149;372.07;7255.48;0.00;7255.48
9150;172.13;7166.83;0.00;7166.83
9151;357.18;7078.17;0.00;7078.17
9152;168.23;6989.52;0.00;6989.52
9153;2331.04;6900.86;0.00;6900.86
9154;2329.90;6713.07;0.00;6713.07
9155;831.42;6525.28;0.00;6525.28
9156;868.68;6337.49;0.00;6337.49
9157;867.24;6149.70;0.00;6149.70
9158;892.15;5984.84;0.00;5984.84
9159;841.47;5819.98;0.00;5819.98
9160;654.28;5655.13;0.00;5655.13
9161;310.45;5490.27;0.00;5490.27
9162;461.53;5326.04;0.00;5326.04
9163;456.05;5161.81;0.00;5161.81
9164;335.89;4997.58;0.00;4997.58
9165;2085.78;4833.35;0.00;4833.35
9166;2047.44;4782.28;0.00;4782.28
9167;855.32;4731.21;0.00;4731.21
9168;875.42;4680.15;0.00;4680.15
9169;631.56;4629.08;0.00;4629.08
9170;609.56;4725.63;0.00;4725.63
9171;599.09;4822.18;0.00;4822.18
9172;656.39;4918.73;0.00;4918.73
9173;528.11;5015.28;0.00;5015.28
9174;262.18;5008.46;0.00;5008.46
9175;402.08;5001.65;0.00;5001.65
9176;338.74;4994.83;0.00;4994.83
9177;334.85;4988.01;0.00;4988.01
9178;154.86;4972.42;0.00;4972.42
9179;154.88;4956.84;0.00;4956.84
9180;154.96;4941.25;0.00;4941.25
9181;468.33;4925.66;0.00;4925.66
9182;298.41;5090.60;0.00;5090.60
9183;296.03;5255.54;0.00;5255.54
9184;305.82;5420.48;0.00;5420.48
9185;490.37;5585.42;0.00;5585.42
9186;473.17;5895.56;0.00;5895.56
9187;510.99;6205.71;0.00;6205.71
9188;481.95;6515.85;0.00;6515.85
9189;361.71;6825.99;0.00;6825.99
9190;352.57;6953.56;0.00;6953.56
9191;624.01;7081.12;0.00;7081.12
9192;465.54;7208.68;0.00;7208.68
9193;438.27;7336.24;0.00;7336.24
9194;415.85;7284.24;0.00;7284.24
9195;2462.41;7232.24;0.00;7232.24
9196;618.26;7180.23;0.00;7180.23
9197;753.39;7128.23;0.00;7128.23
9198;589.33;7240.09;0.00;7240.09
9199;2767.21;7351.96;0.00;7351.96
9200;2250.94;7463.82;0.00;7463.82
9201;608.61;7575.68;0.00;7575.68
9202;574.54;7559.16;0.00;7559.16
9203;308.70;7542.65;0.00;7542.65
9204;304.54;7526.13;0.00;7526.13
9205;293.78;7509.61;0.00;7509.61
9206;495.36;7649.15;0.00;7649.15
9207;404.05;7788.69;0.00;7788.69
9208;420.99;7928.23;0.00;7928.23
9209;583.10;8067.77;0.00;8067.77
9210;299.91;8067.69;0.00;8067.69
9211;292.75;8067.62;0.00;8067.62
9212;498.84;8067.54;0.00;8067.54
9213;490.49;8067.47;0.00;8067.47
9214;314.25;8183.39;0.00;8183.39
9215;158.29;8299.32;0.00;8299.32
9216;346.22;8415.24;0.00;8415.24
9217;374.08;8531.16;0.00;8531.16
9218;158.73;8659.92;0.00;8659.92
9219;303.45;8788.67;0.00;8788.67
9220;507.63;8917.43;0.00;8917.43
9221;308.87;9046.18;0.00;9046.18
9222;314.01;9170.54;0.00;9170.54
9223;302.69;9294.91;0.00;9294.91
9224;305.65;9419.27;0.00;9419.27
9225;477.81;9543.63;0.00;9543.63
9226;491.32;9631.25;0.00;9631.25
9227;300.30;9718.86;0.00;9718.86
9228;292.68;9806.48;0.00;9806.48
9229;486.08;9894.10;0.00;9894.10
9230;505.47;9949.21;0.00;9949.21
9231;159.56;10004.30;0.00;10004.30
9232;159.68;10059.40;0.00;10059.40
9233;159.84;10114.50;0.00;10114.50
9234;329.76;10138.20;0.00;10138.20
9235;159.92;10161.80;0.00;10161.80
9236;159.70;10185.50;0.00;10185.50
9237;160.00;10209.10;0.00;10209.10
9238;345.73;10127.20;0.00;10127.20
9239;460.00;10045.30;0.00;10045.30
9240;248.61;9963.34;0.00;9963.34
9241;218.50;9881.42;0.00;9881.42
9242;408.50;9665.36;0.00;9665.36
9243;160.12;9449.31;0.00;9449.31
9244;159.99;9233.26;0.00;9233.26
9245;158.90;9017.20;0.00;9017.20
9246;158.86;8708.54;0.00;8708.54
9247;333.73;8399.89;0.00;8399.89
9248;338.46;8091.23;0.00;8091.23
9249;156.95;7782.57;0.00;7782.57
9250;157.21;7523.56;0.00;7523.56
9251;156.97;7264.55;0.00;7264.55
9252;511.98;7005.54;0.00;7005.54
9253;155.56;6746.52;0.00;6746.52
9254;155.52;6423.58;0.00;6423.58
9255;155.75;6100.64;0.00;6100.64
9256;360.57;5777.70;0.00;5777.70
9257;154.16;5454.76;0.00;5454.76
9258;154.10;5273.78;0.00;5273.78
9259;153.98;5092.80;0.00;5092.80
9260;154.05;4911.82;0.00;4911.82
9261;328.50;4730.83;0.00;4730.83
9262;153.53;4473.61;0.00;4473.61
9263;153.48;4216.39;0.00;4216.39
9264;153.73;3959.17;0.00;3959.17
9265;516.94;3701.95;0.00;3701.95
9266;152.87;3589.56;0.00;3589.56
9267;152.88;3477.17;0.00;3477.17
9268;152.66;3364.78;0.00;3364.78
9269;375.47;3252.39;0.00;3252.39
9270;324.67;3321.20;0.00;3321.20
9271;154.04;3390.02;0.00;3390.02
9272;294.78;3458.83;0.00;3458.83
9273;542.48;3527.65;0.00;3527.65
9274;650.44;3461.85;0.00;3461.85
9275;401.45;3396.06;0.00;3396.06
9276;381.26;3330.27;0.00;3330.27
9277;372.22;3264.48;0.00;3264.48
9278;758.94;3686.81;0.00;3686.81
9279;152.02;4109.14;0.00;4109.14
9280;151.98;4531.47;0.00;4531.47
9281;303.95;4953.80;0.00;4953.80
9282;362.11;4726.58;0.00;4726.58
9283;153.74;4499.37;0.00;4499.37
9284;153.67;4272.15;0.00;4272.15
9285;295.08;4044.94;0.00;4044.94
9286;459.18;4233.66;0.00;4233.66
9287;478.31;4422.39;0.00;4422.39
9288;326.46;4611.12;0.00;4611.12
9289;371.31;4799.85;0.00;4799.85
9290;584.29;5146.66;0.00;5146.66
9291;460.06;5493.47;0.00;5493.47
9292;274.23;5840.28;0.00;5840.28
9293;275.94;6187.10;0.00;6187.10
9294;457.03;6490.71;0.00;6490.71
9295;447.29;6794.33;0.00;6794.33
9296;519.65;7097.94;0.00;7097.94
9297;503.02;7401.56;0.00;7401.56
9298;862.44;7347.53;0.00;7347.53
9299;640.81;7293.50;0.00;7293.50
9300;649.17;7239.47;0.00;7239.47
9301;837.55;7185.44;0.00;7185.44
9302;629.03;7222.16;0.00;7222.16
9303;663.46;7258.87;0.00;7258.87
9304;424.70;7295.59;0.00;7295.59
9305;609.38;7332.30;0.00;7332.30
9306;426.61;7539.97;0.00;7539.97
9307;288.42;7747.63;0.00;7747.63
9308;157.25;7955.30;0.00;7955.30
9309;365.46;8162.96;0.00;8162.96
9310;298.91;7753.20;0.00;7753.20
9311;306.51;7343.43;0.00;7343.43
9312;297.18;6933.66;0.00;6933.66
9313;300.12;6523.90;0.00;6523.90
9314;650.56;6474.00;0.00;6474.00
9315;305.55;6424.11;0.00;6424.11
9316;277.53;6374.21;0.00;6374.21
9317;308.43;6324.32;0.00;6324.32
9318;519.14;6276.32;0.00;6276.32
9319;154.18;6228.32;0.00;6228.32
9320;154.00;6180.32;0.00;6180.32
9321;153.22;6132.32;0.00;6132.32
9322;153.29;6113.97;0.00;6113.97
9323;323.42;6095.62;0.00;6095.62
9324;153.10;6077.27;0.00;6077.27
9325;153.53;6058.92;0.00;6058.92
9326;153.38;6044.55;0.00;6044.55
9327;520.81;6030.18;0.00;6030.18
9328;153.26;6015.82;0.00;6015.82
9329;153.41;6001.45;0.00;6001.45
9330;153.60;6009.60;0.00;6009.60
9331;358.85;6017.74;0.00;6017.74
9332;168.85;6025.89;0.00;6025.89
9333;273.98;6034.04;0.00;6034.04
9334;358.85;5959.38;0.00;5959.38
9335;356.89;5884.73;0.00;5884.73
9336;597.97;5810.08;0.00;5810.08
9337;212.49;5735.43;0.00;5735.43
9338;182.49;5561.51;0.00;5561.51
9339;153.89;5387.59;0.00;5387.59
9340;339.02;5213.67;16897.30;22110.97
9341;626.81;5039.75;0.00;5039.75
9342;389.20;4961.63;0.00;4961.63
9343;382.68;4883.50;0.00;4883.50
9344;387.95;4805.38;0.00;4805.38
9345;575.01;4727.26;0.00;4727.26
9346;368.58;4344.96;0.00;4344.96
9347;440.75;3962.67;0.00;3962.67
9348;2556.61;3580.38;0.00;3580.38
9349;796.26;3198.09;0.00;3198.09
9350;846.33;3214.22;15217.50;18431.72
9351;758.41;3230.35;0.00;3230.35
9352;1137.93;3246.49;4347.85;7594.34
9353;2725.43;3262.62;0.00;3262.62
9354;546.82;3133.80;0.00;3133.80
9355;361.92;3004.98;0.00;3004.98
9356;620.18;2876.15;0.00;2876.15
9357;365.63;2747.33;0.00;2747.33
9358;148.96;2696.79;0.00;2696.79
9359;319.91;2646.25;0.00;2646.25
9360;148.96;2595.70;0.00;2595.70
9361;147.87;2545.16;0.00;2545.16
9362;147.73;2759.44;0.00;2759.44
9363;339.35;2973.71;0.00;2973.71
9364;158.02;3187.99;0.00;3187.99
9365;152.78;3402.26;0.00;3402.26
9366;592.37;3289.51;0.00;3289.51
9367;577.12;3176.75;0.00;3176.75
9368;385.06;3064.00;0.00;3064.00
9369;150.49;2951.24;0.00;2951.24
9370;150.39;2914.71;0.00;2914.71
9371;357.05;2878.18;0.00;2878.18
9372;150.68;2841.65;0.00;2841.65
9373;150.65;2805.12;0.00;2805.12
9374;150.68;2872.55;0.00;2872.55
9375;758.33;2939.98;0.00;2939.98
9376;369.89;3007.40;0.00;3007.40
9377;380.58;3074.83;0.00;3074.83
9378;536.13;3154.28;0.00;3154.28
9379;945.05;3233.73;0.00;3233.73
9380;982.00;3313.18;0.00;3313.18
9381;584.64;3392.63;0.00;3392.63
9382;598.48;3362.43;0.00;3362.43
9383;827.18;3332.24;0.00;3332.24
9384;1895.36;3302.04;0.00;3302.04
9385;937.05;3271.84;0.00;3271.84
9386;961.49;3660.48;0.00;3660.48
9387;740.71;4049.13;0.00;4049.13
9388;573.37;4437.77;0.00;4437.77
9389;2657.89;4826.42;0.00;4826.42
9390;881.66;4856.36;0.00;4856.36
9391;637.87;4886.30;0.00;4886.30
9392;644.89;4916.25;0.00;4916.25
9393;677.05;4946.19;0.00;4946.19
9394;873.56;5075.90;0.00;5075.90
9395;504.78;5205.61;0.00;5205.61
9396;488.41;5335.31;0.00;5335.31
9397;495.81;5465.02;0.00;5465.02
9398;662.09;5703.85;0.00;5703.85
9399;305.52;5942.68;0.00;5942.68
9400;291.53;6181.51;0.00;6181.51
9401;419.83;6420.34;0.00;6420.34
9402;455.67;6519.44;0.00;6519.44
9403;446.25;6618.54;0.00;6618.54
9404;156.07;6717.64;0.00;6717.64
9405;155.94;6816.75;0.00;6816.75
9406;342.13;6844.45;0.00;6844.45
9407;336.61;6872.16;0.00;6872.16
9408;155.82;6899.86;0.00;6899.86
9409;155.85;6927.57;0.00;6927.57
9410;155.70;7017.56;0.00;7017.56
9411;155.90;7107.55;0.00;7107.55
9412;445.70;7197.54;0.00;7197.54
9413;156.27;7287.53;0.00;7287.53
9414;156.42;7322.41;0.00;7322.41
9415;335.56;7357.28;0.00;7357.28
9416;343.32;7392.16;0.00;7392.16
9417;156.50;7427.03;0.00;7427.03
9418;156.31;7457.42;0.00;7457.42
9419;370.59;7487.81;0.00;7487.81
9420;326.31;7518.20;0.00;7518.20
9421;199.92;7548.59;0.00;7548.59
9422;156.15;7572.33;0.00;7572.33
9423;156.15;7596.07;0.00;7596.07
9424;179.66;7619.81;0.00;7619.81
9425;332.31;7643.55;0.00;7643.55
9426;156.42;7640.08;0.00;7640.08
9427;156.29;7636.60;0.00;7636.60
9428;342.53;7633.12;0.00;7633.12
9429;156.53;7629.64;0.00;7629.64
9430;328.21;7644.36;0.00;7644.36
9431;156.65;7659.08;0.00;7659.08
9432;245.06;7673.80;0.00;7673.80
9433;214.90;7688.52;0.00;7688.52
9434;393.97;7535.52;0.00;7535.52
9435;156.40;7382.52;0.00;7382.52
9436;156.18;7229.53;0.00;7229.53
9437;332.07;7076.53;0.00;7076.53
9438;156.03;6903.64;17323.80;24227.44
9439;331.69;6730.75;0.00;6730.75
9440;155.95;6557.86;0.00;6557.86
9441;335.98;6384.97;0.00;6384.97
9442;155.17;6272.20;0.00;6272.20
9443;340.71;6159.43;0.00;6159.43
9444;155.20;6046.66;0.00;6046.66
9445;371.93;5933.89;0.00;5933.89
9446;154.35;5801.01;0.00;5801.01
9447;154.35;5668.12;0.00;5668.12
9448;324.98;5535.24;0.00;5535.24
9449;153.81;5402.36;0.00;5402.36
9450;2354.73;5203.01;0.00;5203.01
9451;922.40;5003.67;0.00;5003.67
9452;404.92;4804.32;0.00;4804.32
9453;220.18;4604.98;0.00;4604.98
9454;675.04;4511.71;0.00;4511.71
9455;2315.97;4418.43;0.00;4418.43
9456;354.83;4325.16;0.00;4325.16
9457;153.56;4231.89;0.00;4231.89
9458;273.62;4238.11;0.00;4238.11
9459;153.57;4244.34;0.00;4244.34
9460;339.50;4250.56;0.00;4250.56
9461;152.38;4256.79;0.00;4256.79
9462;296.02;3976.81;0.00;3976.81
9463;479.08;3696.84;0.00;3696.84
9464;473.50;3416.86;0.00;3416.86
9465;298.18;3136.89;0.00;3136.89
9466;302.22;3330.00;0.00;3330.00
9467;499.24;3523.11;0.00;3523.11
9468;344.39;3716.21;0.00;3716.21
9469;152.41;3909.32;0.00;3909.32
9470;152.53;4158.22;0.00;4158.22
9471;243.06;4407.12;0.00;4407.12
9472;298.00;4656.02;0.00;4656.02
9473;467.28;4904.92;0.00;4904.92
9474;306.62;5229.96;0.00;5229.96
9475;306.06;5554.99;0.00;5554.99
9476;529.72;5880.03;0.00;5880.03
9477;184.51;6205.06;0.00;6205.06
9478;349.83;6095.66;0.00;6095.66
9479;726.65;5986.26;0.00;5986.26
9480;363.25;5876.86;0.00;5876.86
9481;454.87;5767.46;0.00;5767.46
9482;488.89;5588.85;0.00;5588.85
9483;550.57;5410.23;0.00;5410.23
9484;359.69;5231.62;0.00;5231.62
9485;629.65;5053.01;0.00;5053.01
9486;2042.57;5217.15;0.00;5217.15
9487;1993.40;5381.30;0.00;5381.30
9488;539.30;5545.45;11253.10;16798.55
9489;645.99;5709.59;0.00;5709.59
9490;806.19;5887.70;0.00;5887.70
9491;629.42;6065.80;0.00;6065.80
9492;821.60;6243.91;0.00;6243.91
9493;1743.89;6422.02;0.00;6422.02
9494;481.03;6568.88;0.00;6568.88
9495;275.82;6715.74;0.00;6715.74
9496;457.52;6862.61;26059.80;32922.41
9497;276.24;7009.47;0.00;7009.47
9498;287.03;6971.15;0.00;6971.15
9499;276.26;6932.83;0.00;6932.83
9500;417.51;6894.51;0.00;6894.51
9501;584.12;6856.19;0.00;6856.19
9502;276.30;6976.00;0.00;6976.00
9503;332.75;7095.81;0.00;7095.81
9504;156.44;7215.62;0.00;7215.62
9505;344.87;7335.42;0.00;7335.42
9506;156.78;7452.73;0.00;7452.73
9507;346.87;7570.05;0.00;7570.05
9508;156.82;7687.36;0.00;7687.36
9509;292.60;7804.67;0.00;7804.67
9510;229.48;7920.71;0.00;7920.71
9511;157.71;8036.76;0.00;8036.76
9512;157.68;8152.80;0.00;8152.80
9513;157.97;8268.84;0.00;8268.84
9514;334.34;8331.61;0.00;8331.61
9515;158.33;8394.38;0.00;8394.38
9516;338.97;8457.15;0.00;8457.15
9517;158.29;8519.92;0.00;8519.92
9518;158.14;8628.04;0.00;8628.04
9519;330.14;8736.15;0.00;8736.15
9520;158.07;8844.27;0.00;8844.27
9521;158.81;8952.38;0.00;8952.38
9522;158.74;9016.65;0.00;9016.65
9523;369.41;9080.92;0.00;9080.92
9524;158.70;9145.18;0.00;9145.18
9525;337.22;9209.45;0.00;9209.45
9526;159.00;9119.70;0.00;9119.70
9527;158.86;9029.95;0.00;9029.95
9528;334.72;8940.20;0.00;8940.20
9529;399.41;8850.44;0.00;8850.44
9530;187.13;8625.00;0.00;8625.00
9531;1383.34;8399.56;0.00;8399.56
9532;1568.02;8174.12;0.00;8174.12
9533;1528.17;7948.68;0.00;7948.68
9534;1402.29;7799.71;0.00;7799.71
9535;1403.60;7650.74;2958.18;10608.92
9536;1355.73;7501.77;0.00;7501.77
9537;1566.48;7352.80;0.00;7352.80
9538;1403.05;7213.21;0.00;7213.21
9539;155.79;7073.62;0.00;7073.62
9540;155.88;6934.03;0.00;6934.03
9541;337.21;6794.44;0.00;6794.44
9542;335.20;6608.12;0.00;6608.12
9543;154.94;6421.79;0.00;6421.79
9544;165.80;6235.46;0.00;6235.46
9545;367.61;6049.14;0.00;6049.14
9546;378.28;5873.53;0.00;5873.53
9547;153.49;5697.91;0.00;5697.91
9548;153.69;5522.30;0.00;5522.30
9549;304.52;5346.69;0.00;5346.69
9550;153.61;5245.19;0.00;5245.19
9551;163.71;5143.69;0.00;5143.69
9552;153.65;5042.20;0.00;5042.20
9553;545.09;4940.70;0.00;4940.70
9554;2347.75;4995.56;0.00;4995.56
9555;403.72;5050.41;0.00;5050.41
9556;218.80;5105.27;0.00;5105.27
9557;422.36;5160.12;28102.70;33262.82
9558;4350.65;5131.76;0.00;5131.76
9559;2435.86;5103.39;0.00;5103.39
9560;153.20;5075.02;0.00;5075.02
9561;290.89;5046.65;0.00;5046.65
9562;474.59;5080.24;0.00;5080.24
9563;152.67;5113.82;0.00;5113.82
9564;331.60;5147.41;0.00;5147.41
9565;336.74;5181.00;0.00;5181.00
9566;409.30;5351.08;0.00;5351.08
9567;393.07;5521.15;0.00;5521.15
9568;764.53;5691.23;0.00;5691.23
9569;368.65;5861.31;0.00;5861.31
9570;382.46;5643.88;0.00;5643.88
9571;544.23;5426.45;0.00;5426.45
9572;693.65;5209.03;0.00;5209.03
9573;787.91;4991.60;0.00;4991.60
9574;733.59;4805.93;0.00;4805.93
9575;683.47;4620.26;0.00;4620.26
9576;569.20;4434.59;0.00;4434.59
9577;549.80;4248.92;0.00;4248.92
9578;244.30;4403.05;0.00;4403.05
9579;273.33;4557.17;0.00;4557.17
9580;414.21;4711.30;0.00;4711.30
9581;444.27;4865.43;0.00;4865.43
9582;273.23;4815.54;0.00;4815.54
9583;273.68;4765.66;0.00;4765.66
9584;273.65;4715.77;0.00;4715.77
9585;456.35;4665.89;0.00;4665.89
9586;412.68;4770.59;0.00;4770.59
9587;422.65;4875.30;0.00;4875.30
9588;283.92;4980.00;0.00;4980.00
9589;284.49;5084.71;0.00;5084.71
9590;454.02;5144.13;0.00;5144.13
9591;601.17;5203.55;0.00;5203.55
9592;670.66;5262.98;0.00;5262.98
9593;643.85;5322.40;0.00;5322.40
9594;841.97;5378.37;0.00;5378.37
9595;827.70;5434.34;0.00;5434.34
9596;635.80;5490.31;0.00;5490.31
9597;626.80;5546.29;0.00;5546.29
9598;737.97;5596.95;0.00;5596.95
9599;747.13;5647.62;0.00;5647.62
9600;614.53;5698.29;0.00;5698.29
9601;641.52;5748.96;0.00;5748.96
9602;373.83;5776.79;0.00;5776.79
9603;330.22;5804.62;0.00;5804.62
9604;334.22;5832.46;0.00;5832.46
9605;153.75;5860.29;0.00;5860.29
9606;153.62;5910.76;0.00;5910.76
9607;153.77;5961.24;0.00;5961.24
9608;451.58;6011.71;0.00;6011.71
9609;154.23;6062.19;0.00;6062.19
9610;154.27;6104.07;0.00;6104.07
9611;154.14;6145.95;0.00;6145.95
9612;366.11;6187.83;0.00;6187.83
9613;333.49;6229.71;0.00;6229.71
9614;154.31;6284.63;0.00;6284.63
9615;154.23;6339.54;0.00;6339.54
9616;154.14;6394.46;0.00;6394.46
9617;515.28;6449.37;0.00;6449.37
9618;154.98;6482.25;0.00;6482.25
9619;154.68;6515.12;0.00;6515.12
9620;154.68;6548.00;0.00;6548.00
9621;342.37;6580.87;0.00;6580.87
9622;154.98;6591.63;0.00;6591.63
9623;154.91;6602.38;0.00;6602.38
9624;154.75;6613.13;0.00;6613.13
9625;155.19;6623.88;4136.94;10760.82
9626;343.84;6567.15;0.00;6567.15
9627;155.56;6510.42;0.00;6510.42
9628;199.84;6453.68;0.00;6453.68
9629;184.36;6396.95;0.00;6396.95
9630;533.38;6202.47;0.00;6202.47
9631;154.47;6007.99;0.00;6007.99
9632;154.46;5813.52;0.00;5813.52
9633;153.27;5619.04;0.00;5619.04
9634;562.31;5466.96;0.00;5466.96
9635;153.41;5314.88;0.00;5314.88
9636;153.46;5162.81;16547.80;21710.61
9637;152.32;5010.73;0.00;5010.73
9638;268.27;4812.98;0.00;4812.98
9639;176.91;4615.23;0.00;4615.23
9640;152.13;4417.47;0.00;4417.47
9641;361.27;4219.72;0.00;4219.72
9642;1427.21;4078.24;0.00;4078.24
9643;564.65;3936.76;0.00;3936.76
9644;151.15;3795.28;0.00;3795.28
9645;150.59;3653.80;0.00;3653.80
9646;487.91;3353.65;0.00;3353.65
9647;297.96;3053.50;0.00;3053.50
9648;150.74;2753.36;0.00;2753.36
9649;148.14;2453.21;0.00;2453.21
9650;147.81;2403.16;0.00;2403.16
9651;319.34;2353.10;0.00;2353.10
9652;325.32;2303.05;0.00;2303.05
9653;147.08;2252.99;0.00;2252.99
9654;343.58;2112.32;0.00;2112.32
9655;163.51;1971.65;0.00;1971.65
9656;406.73;1830.98;0.00;1830.98
9657;505.28;1690.31;0.00;1690.31
9658;147.12;1578.84;0.00;1578.84
9659;147.03;1467.37;0.00;1467.37
9660;147.26;1355.90;0.00;1355.90
9661;339.85;1244.44;0.00;1244.44
9662;146.78;1223.75;0.00;1223.75
9663;345.68;1203.06;0.00;1203.06
9664;430.19;1182.38;0.00;1182.38
9665;498.82;1161.69;2807.21;3968.90
9666;479.71;1258.21;0.00;1258.21
9667;556.94;1354.73;0.00;1354.73
9668;365.73;1451.25;0.00;1451.25
9669;370.27;1547.76;0.00;1547.76
9670;530.06;1729.87;0.00;1729.87
9671;536.08;1911.97;42403.70;44315.67
9672;417.37;2094.08;0.00;2094.08
9673;432.08;2276.18;0.00;2276.18
9674;642.98;2411.22;0.00;2411.22
9675;685.24;2546.26;0.00;2546.26
9676;491.03;2681.30;0.00;2681.30
9677;491.18;2816.34;0.00;2816.34
9678;2501.08;3217.81;0.00;3217.81
9679;977.94;3619.28;0.00;3619.28
9680;624.60;4020.75;0.00;4020.75
9681;653.90;4422.22;0.00;4422.22
9682;643.72;4388.76;0.00;4388.76
