Index;P_el;Q_Heiz;Q_WW;Q_gesamt
19298;811.38;0.00;0.00;0.00
19299;642.61;0.00;0.00;0.00
19300;653.86;0.00;0.00;0.00
19301;640.10;0.00;0.00;0.00
19302;793.49;0.00;0.00;0.00
19303;516.21;0.00;0.00;0.00
19304;487.85;0.00;0.00;0.00
19305;455.74;0.00;0.00;0.00
19306;692.74;0.00;0.00;0.00
19307;487.06;0.00;0.00;0.00
19308;251.25;0.00;0.00;0.00
19309;66.11;0.00;0.00;0.00
19310;273.46;0.00;0.00;0.00
19311;66.11;0.00;0.00;0.00
19312;66.23;0.00;0.00;0.00
19313;66.11;0.00;0.00;0.00
19314;65.99;0.00;0.00;0.00
19315;239.49;0.00;0.00;0.00
19316;170.43;0.00;0.00;0.00
19317;155.61;0.00;0.00;0.00
19318;66.33;0.00;0.00;0.00
19319;313.86;0.00;0.00;0.00
19320;141.99;0.00;0.00;0.00
19321;95.53;0.00;0.00;0.00
19322;80.64;0.00;0.00;0.00
19323;66.16;0.00;0.00;0.00
19324;239.60;0.00;0.00;0.00
19325;66.24;0.00;0.00;0.00
19326;200.67;0.00;0.00;0.00
19327;195.36;0.00;0.00;0.00
19328;244.41;0.00;0.00;0.00
19329;66.06;0.00;0.00;0.00
19330;65.78;0.00;0.00;0.00
19331;66.03;0.00;0.00;0.00
19332;66.11;0.00;0.00;0.00
19333;239.89;0.00;0.00;0.00
19334;66.23;0.00;0.00;0.00
19335;65.98;0.00;0.00;0.00
19336;66.11;0.00;0.00;0.00
19337;265.09;0.00;0.00;0.00
19338;66.31;0.00;0.00;0.00
19339;66.16;0.00;0.00;0.00
19340;66.24;0.00;0.00;0.00
19341;66.11;0.00;0.00;0.00
19342;243.68;0.00;0.00;0.00
19343;66.24;0.00;0.00;0.00
19344;66.43;0.00;0.00;0.00
19345;252.32;0.00;0.00;0.00
19346;66.48;0.00;0.00;0.00
19347;391.36;0.00;0.00;0.00
19348;204.34;0.00;0.00;0.00
19349;481.84;0.00;0.00;0.00
19350;459.19;0.00;0.00;0.00
19351;629.74;0.00;0.00;0.00
19352;1262.26;0.00;0.00;0.00
19353;2429.88;0.00;0.00;0.00
19354;932.41;0.00;0.00;0.00
19355;1123.62;0.00;0.00;0.00
19356;389.05;0.00;0.00;0.00
19357;93.29;0.00;0.00;0.00
19358;2020.68;0.00;0.00;0.00
19359;93.11;0.00;0.00;0.00
19360;673.48;0.00;0.00;0.00
19361;190.09;0.00;0.00;0.00
19362;66.11;0.00;0.00;0.00
19363;66.11;0.00;0.00;0.00
19364;241.50;0.00;0.00;0.00
19365;329.76;0.00;0.00;0.00
19366;293.81;0.00;0.00;0.00
19367;296.33;0.00;0.00;0.00
19368;734.77;0.00;0.00;0.00
19369;319.34;0.00;0.00;0.00
19370;663.84;0.00;0.00;0.00
19371;589.13;0.00;0.00;0.00
19372;649.98;0.00;0.00;0.00
19373;2135.70;0.00;0.00;0.00
19374;1818.53;0.00;0.00;0.00
19375;2168.92;0.00;0.00;0.00
19376;2230.79;0.00;0.00;0.00
19377;602.28;0.00;0.00;0.00
19378;298.13;0.00;0.00;0.00
19379;471.14;0.00;0.00;0.00
19380;654.65;0.00;0.00;0.00
19381;449.48;0.00;0.00;0.00
19382;328.47;0.00;0.00;0.00
19383;341.78;0.00;0.00;0.00
19384;655.46;0.00;0.00;0.00
19385;473.55;0.00;0.00;0.00
19386;340.09;0.00;0.00;0.00
19387;523.66;0.00;0.00;0.00
19388;488.88;0.00;0.00;0.00
19389;591.10;0.00;0.00;0.00
19390;453.22;0.00;0.00;0.00
19391;404.54;0.00;0.00;0.00
19392;216.19;0.00;0.00;0.00
19393;77.48;0.00;19535.40;19535.40
19394;76.84;0.00;0.00;0.00
19395;253.90;0.00;0.00;0.00
19396;77.43;0.00;0.00;0.00
19397;75.26;0.00;0.00;0.00
19398;66.23;0.00;0.00;0.00
19399;275.33;0.00;0.00;0.00
19400;66.11;0.00;0.00;0.00
19401;65.99;0.00;0.00;0.00
19402;66.11;0.00;0.00;0.00
19403;66.16;0.00;0.00;0.00
19404;239.58;0.00;0.00;0.00
19405;66.11;0.00;0.00;0.00
19406;66.11;0.00;0.00;0.00
19407;66.11;0.00;0.00;0.00
19408;255.33;0.00;0.00;0.00
19409;66.11;0.00;0.00;0.00
19410;65.99;0.00;0.00;0.00
19411;65.98;0.00;0.00;0.00
19412;66.01;0.00;0.00;0.00
19413;239.85;0.00;0.00;0.00
19414;81.36;0.00;0.00;0.00
19415;66.19;0.00;0.00;0.00
19416;66.11;0.00;0.00;0.00
19417;244.47;0.00;0.00;0.00
19418;66.23;0.00;0.00;0.00
19419;66.16;0.00;0.00;0.00
19420;66.23;0.00;0.00;0.00
19421;347.04;0.00;0.00;0.00
19422;446.67;0.00;0.00;0.00
19423;76.94;0.00;18905.30;18905.30
19424;77.74;0.00;0.00;0.00
19425;66.06;0.00;0.00;0.00
19426;266.25;0.00;0.00;0.00
19427;66.03;0.00;0.00;0.00
19428;66.11;0.00;0.00;0.00
19429;66.11;0.00;0.00;0.00
19430;66.23;0.00;0.00;0.00
19431;243.72;0.00;0.00;0.00
19432;66.11;0.00;0.00;0.00
19433;66.11;0.00;0.00;0.00
19434;66.31;0.00;0.00;0.00
19435;1577.76;0.00;0.00;0.00
19436;1667.33;0.00;0.00;0.00
19437;66.11;0.00;0.00;0.00
19438;66.24;0.00;0.00;0.00
19439;66.24;0.00;0.00;0.00
19440;239.57;0.00;0.00;0.00
19441;132.57;0.00;0.00;0.00
19442;2269.32;0.00;0.00;0.00
19443;134.62;0.00;0.00;0.00
19444;329.10;0.00;0.00;0.00
19445;156.64;0.00;0.00;0.00
19446;117.39;0.00;0.00;0.00
19447;2257.10;0.00;0.00;0.00
19448;2252.51;0.00;0.00;0.00
19449;2694.98;0.00;0.00;0.00
19450;66.41;0.00;0.00;0.00
19451;66.28;0.00;0.00;0.00
19452;66.23;0.00;0.00;0.00
19453;241.65;0.00;0.00;0.00
19454;66.34;0.00;0.00;0.00
19455;73.42;0.00;0.00;0.00
19456;66.21;0.00;0.00;0.00
19457;1482.17;0.00;0.00;0.00
19458;1215.05;0.00;0.00;0.00
19459;299.35;0.00;0.00;0.00
19460;1304.79;0.00;0.00;0.00
19461;1294.52;0.00;0.00;0.00
19462;299.35;0.00;0.00;0.00
19463;211.05;0.00;0.00;0.00
19464;81.69;0.00;0.00;0.00
19465;271.82;0.00;0.00;0.00
19466;111.79;0.00;0.00;0.00
19467;267.97;0.00;0.00;0.00
19468;549.03;0.00;0.00;0.00
19469;571.99;0.00;0.00;0.00
19470;413.44;0.00;0.00;0.00
19471;556.39;0.00;0.00;0.00
19472;630.19;0.00;0.00;0.00
19473;807.92;0.00;0.00;0.00
19474;647.56;0.00;0.00;0.00
19475;544.15;0.00;0.00;0.00
19476;819.79;0.00;0.00;0.00
19477;818.64;0.00;7394.05;7394.05
19478;943.06;0.00;0.00;0.00
19479;958.16;0.00;0.00;0.00
19480;1114.79;0.00;0.00;0.00
19481;791.20;0.00;0.00;0.00
19482;673.47;0.00;0.00;0.00
19483;408.44;0.00;0.00;0.00
19484;582.71;0.00;0.00;0.00
19485;424.34;0.00;0.00;0.00
19486;288.17;0.00;0.00;0.00
19487;274.14;0.00;0.00;0.00
19488;505.93;0.00;0.00;0.00
19489;66.11;0.00;0.00;0.00
19490;66.23;0.00;0.00;0.00
19491;66.19;0.00;0.00;0.00
19492;66.24;0.00;0.00;0.00
19493;239.62;0.00;0.00;0.00
19494;66.23;0.00;0.00;0.00
19495;66.06;0.00;0.00;0.00
19496;66.11;0.00;0.00;0.00
19497;255.81;0.00;0.00;0.00
19498;66.11;0.00;0.00;0.00
19499;66.16;0.00;0.00;0.00
19500;66.11;0.00;0.00;0.00
19501;66.11;0.00;0.00;0.00
19502;239.97;0.00;0.00;0.00
19503;66.72;0.00;0.00;0.00
19504;66.23;0.00;0.00;0.00
19505;66.11;0.00;0.00;0.00
19506;244.80;0.00;0.00;0.00
19507;65.98;0.00;0.00;0.00
19508;66.01;0.00;0.00;0.00
19509;66.19;0.00;0.00;0.00
19510;186.33;0.00;0.00;0.00
19511;358.95;0.00;0.00;0.00
19512;154.94;0.00;0.00;0.00
19513;66.11;0.00;0.00;0.00
19514;66.23;0.00;0.00;0.00
19515;268.40;0.00;0.00;0.00
19516;66.23;0.00;0.00;0.00
19517;66.24;0.00;0.00;0.00
19518;66.11;0.00;0.00;0.00
19519;77.04;0.00;36132.10;36132.10
19520;244.10;0.00;0.00;0.00
19521;66.06;0.00;0.00;0.00
19522;65.78;0.00;0.00;0.00
19523;66.03;0.00;0.00;0.00
19524;66.11;0.00;0.00;0.00
19525;240.22;0.00;4196.53;4196.53
19526;66.23;0.00;0.00;0.00
19527;65.98;0.00;0.00;0.00
19528;66.11;0.00;0.00;0.00
19529;239.38;0.00;0.00;0.00
19530;66.31;0.00;0.00;0.00
19531;66.16;0.00;0.00;0.00
19532;66.24;0.00;0.00;0.00
19533;261.87;0.00;0.00;0.00
19534;66.24;0.00;0.00;0.00
19535;338.71;0.00;0.00;0.00
19536;301.22;0.00;0.00;0.00
19537;2337.49;0.00;0.00;0.00
19538;456.64;0.00;0.00;0.00
19539;286.16;0.00;0.00;0.00
19540;66.11;0.00;26438.10;26438.10
19541;2273.89;0.00;0.00;0.00
19542;307.72;0.00;0.00;0.00
19543;138.80;0.00;0.00;0.00
19544;137.45;0.00;0.00;0.00
19545;142.91;0.00;0.00;0.00
19546;2407.78;0.00;0.00;0.00
19547;66.28;0.00;0.00;0.00
19548;77.01;0.00;0.00;0.00
19549;77.14;0.00;0.00;0.00
19550;431.80;0.00;0.00;0.00
19551;285.32;0.00;0.00;0.00
19552;297.49;0.00;0.00;0.00
19553;555.16;0.00;0.00;0.00
19554;680.31;0.00;0.00;0.00
19555;512.56;0.00;0.00;0.00
19556;502.09;0.00;14310.20;14310.20
19557;508.59;0.00;0.00;0.00
19558;714.57;0.00;0.00;0.00
19559;326.69;0.00;0.00;0.00
19560;366.79;0.00;0.00;0.00
19561;394.61;0.00;0.00;0.00
19562;554.73;0.00;0.00;0.00
19563;412.04;0.00;2454.97;2454.97
19564;186.23;0.00;0.00;0.00
19565;359.81;0.00;0.00;0.00
19566;186.11;0.00;0.00;0.00
19567;336.30;0.00;0.00;0.00
19568;328.25;0.00;0.00;0.00
19569;369.03;0.00;0.00;0.00
19570;196.81;0.00;0.00;0.00
19571;196.33;0.00;0.00;0.00
19572;185.98;0.00;0.00;0.00
19573;364.27;0.00;0.00;0.00
19574;186.11;0.00;0.00;0.00
19575;186.11;0.00;0.00;0.00
19576;186.11;0.00;0.00;0.00
19577;398.70;0.00;0.00;0.00
19578;1410.61;0.00;0.00;0.00
19579;1289.33;0.00;0.00;0.00
19580;66.91;0.00;0.00;0.00
19581;186.16;0.00;0.00;0.00
19582;359.72;0.00;0.00;0.00
19583;186.16;0.00;0.00;0.00
19584;66.11;0.00;0.00;0.00
19585;66.11;0.00;0.00;0.00
19586;256.80;0.00;0.00;0.00
19587;66.19;0.00;0.00;0.00
19588;66.24;0.00;0.00;0.00
19589;66.11;0.00;0.00;0.00
19590;66.23;0.00;0.00;0.00
19591;240.11;0.00;0.00;0.00
19592;66.72;0.00;0.00;0.00
19593;65.99;0.00;0.00;0.00
19594;66.11;0.00;0.00;0.00
19595;245.43;0.00;0.00;0.00
19596;66.11;0.00;0.00;0.00
19597;66.11;0.00;0.00;0.00
19598;66.11;0.00;0.00;0.00
19599;66.11;0.00;0.00;0.00
19600;240.19;0.00;0.00;0.00
19601;66.11;0.00;0.00;0.00
19602;185.99;0.00;0.00;0.00
19603;185.39;0.00;0.00;0.00
19604;374.57;0.00;0.00;0.00
19605;66.19;0.00;0.00;0.00
19606;140.74;0.00;0.00;0.00
19607;125.61;0.00;0.00;0.00
19608;152.38;0.00;0.00;0.00
19609;294.35;0.00;0.00;0.00
19610;90.86;0.00;0.00;0.00
19611;66.16;0.00;0.00;0.00
19612;77.41;0.00;0.00;0.00
19613;77.41;0.00;0.00;0.00
19614;251.58;0.00;0.00;0.00
19615;206.59;0.00;0.00;0.00
19616;202.65;0.00;19618.70;19618.70
19617;209.88;0.00;0.00;0.00
19618;359.87;0.00;0.00;0.00
19619;66.03;0.00;0.00;0.00
19620;66.11;0.00;0.00;0.00
19621;66.11;0.00;0.00;0.00
19622;263.33;0.00;0.00;0.00
19623;65.98;0.00;0.00;0.00
19624;66.11;0.00;0.00;0.00
19625;66.11;0.00;0.00;0.00
19626;66.31;0.00;0.00;0.00
19627;238.59;0.00;0.00;0.00
19628;66.24;0.00;0.00;0.00
19629;66.11;0.00;0.00;0.00
19630;66.24;0.00;0.00;0.00
19631;242.13;0.00;0.00;0.00
19632;1614.98;0.00;0.00;0.00
19633;946.26;0.00;0.00;0.00
19634;2080.59;0.00;0.00;0.00
19635;244.47;0.00;0.00;0.00
19636;76.58;0.00;0.00;0.00
19637;2354.30;0.00;0.00;0.00
19638;293.54;0.00;0.00;0.00
19639;450.55;0.00;0.00;0.00
19640;66.36;0.00;0.00;0.00
19641;66.33;0.00;0.00;0.00
19642;66.41;0.00;0.00;0.00
19643;253.02;0.00;0.00;0.00
19644;77.59;0.00;0.00;0.00
19645;334.32;0.00;0.00;0.00
19646;295.74;0.00;0.00;0.00
19647;488.39;0.00;0.00;0.00
19648;283.11;0.00;0.00;0.00
19649;66.11;0.00;0.00;0.00
19650;66.11;0.00;0.00;0.00
19651;249.91;0.00;0.00;0.00
19652;77.01;0.00;0.00;0.00
19653;77.03;0.00;0.00;0.00
19654;250.93;0.00;0.00;0.00
19655;218.81;0.00;0.00;0.00
19656;230.24;0.00;6539.56;6539.56
19657;136.44;0.00;0.00;0.00
19658;316.82;0.00;0.00;0.00
19659;1060.97;0.00;0.00;0.00
19660;141.81;0.00;0.00;0.00
19661;156.78;0.00;15845.80;15845.80
19662;350.35;0.00;0.00;0.00
19663;327.59;0.00;0.00;0.00
19664;335.69;0.00;0.00;0.00
19665;333.64;0.00;0.00;0.00
19666;399.66;0.00;0.00;0.00
19667;185.78;0.00;0.00;0.00
19668;185.98;0.00;0.00;0.00
19669;66.06;0.00;0.00;0.00
19670;66.11;0.00;0.00;0.00
19671;383.15;0.00;0.00;0.00
19672;218.62;0.00;0.00;0.00
19673;215.23;0.00;0.00;0.00
19674;352.03;0.00;0.00;0.00
19675;542.69;0.00;0.00;0.00
19676;378.44;0.00;0.00;0.00
19677;223.75;0.00;0.00;0.00
19678;66.24;0.00;0.00;0.00
19679;66.16;0.00;0.00;0.00
19680;240.18;0.00;0.00;0.00
19681;66.72;0.00;0.00;0.00
19682;66.23;0.00;0.00;0.00
19683;66.19;0.00;0.00;0.00
19684;246.03;0.00;0.00;0.00
19685;66.11;0.00;0.00;0.00
19686;66.23;0.00;0.00;0.00
19687;66.06;0.00;0.00;0.00
19688;66.11;0.00;0.00;0.00
19689;239.81;0.00;0.00;0.00
19690;66.11;0.00;0.00;0.00
19691;66.16;0.00;0.00;0.00
19692;66.11;0.00;0.00;0.00
19693;272.44;0.00;0.00;0.00
19694;66.11;0.00;0.00;0.00
19695;186.11;0.00;0.00;0.00
19696;186.23;0.00;0.00;0.00
19697;66.11;0.00;0.00;0.00
19698;264.39;0.00;0.00;0.00
19699;184.81;0.00;0.00;0.00
19700;66.01;0.00;0.00;0.00
19701;66.19;0.00;0.00;0.00
19702;66.33;0.00;0.00;0.00
19703;240.46;0.00;0.00;0.00
19704;66.17;0.00;0.00;0.00
19705;66.11;0.00;0.00;0.00
19706;66.23;0.00;0.00;0.00
19707;239.76;0.00;0.00;0.00
19708;66.23;0.00;0.00;0.00
19709;66.24;0.00;0.00;0.00
19710;66.11;0.00;0.00;0.00
19711;264.56;0.00;0.00;0.00
19712;66.26;0.00;0.00;0.00
19713;66.06;0.00;0.00;0.00
19714;65.78;0.00;0.00;0.00
19715;66.03;0.00;7035.27;7035.27
19716;238.54;0.00;0.00;0.00
19717;66.11;0.00;0.00;0.00
19718;66.23;0.00;0.00;0.00
19719;65.98;0.00;0.00;0.00
19720;357.75;0.00;0.00;0.00
19721;66.11;0.00;0.00;0.00
19722;66.31;0.00;0.00;0.00
19723;437.17;0.00;0.00;0.00
19724;937.29;0.00;0.00;0.00
19725;455.28;0.00;0.00;0.00
19726;155.66;0.00;0.00;0.00
19727;77.11;0.00;0.00;0.00
19728;3655.84;0.00;0.00;0.00
19729;3498.11;0.00;0.00;0.00
19730;3552.18;0.00;0.00;0.00
19731;97.98;0.00;0.00;0.00
19732;281.84;0.00;0.00;0.00
19733;66.18;0.00;0.00;0.00
19734;351.72;0.00;0.00;0.00
19735;343.08;0.00;0.00;0.00
19736;567.52;0.00;0.00;0.00
19737;378.74;0.00;0.00;0.00
19738;364.15;0.00;0.00;0.00
19739;212.72;0.00;0.00;0.00
19740;238.88;0.00;0.00;0.00
19741;213.16;0.00;0.00;0.00
19742;1995.00;0.00;0.00;0.00
19743;405.54;0.00;0.00;0.00
19744;635.25;0.00;0.00;0.00
19745;436.19;0.00;0.00;0.00
19746;1342.99;0.00;0.00;0.00
19747;820.01;0.00;0.00;0.00
19748;2405.09;0.00;0.00;0.00
19749;226.45;0.00;0.00;0.00
19750;208.21;0.00;0.00;0.00
19751;382.93;0.00;0.00;0.00
19752;261.30;0.00;0.00;0.00
19753;462.57;0.00;0.00;0.00
19754;927.67;0.00;0.00;0.00
19755;1966.70;0.00;0.00;0.00
19756;1468.61;0.00;0.00;0.00
19757;895.85;0.00;0.00;0.00
19758;890.86;0.00;0.00;0.00
19759;1239.47;0.00;0.00;0.00
19760;2997.72;0.00;0.00;0.00
19761;714.31;0.00;0.00;0.00
19762;702.95;0.00;0.00;0.00
19763;2560.60;0.00;0.00;0.00
19764;1001.53;0.00;0.00;0.00
19765;3059.42;0.00;0.00;0.00
19766;3995.86;0.00;0.00;0.00
19767;3984.81;0.00;0.00;0.00
19768;3675.43;0.00;0.00;0.00
19769;655.87;0.00;0.00;0.00
19770;257.91;0.00;0.00;0.00
19771;266.07;0.00;0.00;0.00
19772;221.05;0.00;0.00;0.00
19773;404.06;0.00;0.00;0.00
19774;77.41;0.00;0.00;0.00
19775;77.53;0.00;0.00;0.00
19776;76.73;0.00;0.00;0.00
19777;76.38;0.00;0.00;0.00
19778;240.03;0.00;0.00;0.00
19779;66.19;0.00;0.00;0.00
19780;66.24;0.00;0.00;0.00
19781;66.11;0.00;0.00;0.00
19782;274.84;0.00;0.00;0.00
19783;66.06;0.00;0.00;0.00
19784;66.11;0.00;0.00;0.00
19785;65.99;0.00;0.00;0.00
19786;66.11;0.00;0.00;0.00
19787;244.90;0.00;0.00;0.00
19788;66.11;0.00;0.00;0.00
19789;66.11;0.00;0.00;0.00
19790;66.11;0.00;0.00;0.00
19791;66.11;0.00;0.00;0.00
19792;240.64;0.00;0.00;0.00
19793;66.17;0.00;0.00;0.00
19794;65.99;0.00;0.00;0.00
19795;65.98;0.00;0.00;0.00
19796;239.71;0.00;0.00;0.00
19797;66.19;0.00;0.00;0.00
19798;66.33;0.00;0.00;0.00
19799;66.19;0.00;0.00;0.00
19800;266.12;0.00;0.00;0.00
19801;66.11;0.00;0.00;0.00
19802;80.64;0.00;0.00;0.00
19803;66.16;0.00;0.00;0.00
19804;66.23;0.00;0.00;0.00
19805;238.92;0.00;0.00;0.00
19806;66.11;0.00;0.00;0.00
19807;66.11;0.00;0.00;0.00
19808;66.26;0.00;0.00;0.00
19809;242.33;0.00;0.00;0.00
19810;1865.78;0.00;0.00;0.00
19811;66.03;0.00;0.00;0.00
19812;66.11;0.00;0.00;0.00
19813;245.00;0.00;0.00;0.00
19814;66.23;0.00;0.00;0.00
19815;65.98;0.00;0.00;0.00
19816;66.11;0.00;0.00;0.00
19817;248.36;0.00;0.00;0.00
19818;76.58;0.00;0.00;0.00
19819;77.34;0.00;0.00;0.00
19820;77.41;0.00;0.00;0.00
19821;1790.46;0.00;0.00;0.00
19822;946.29;0.00;0.00;0.00
19823;1636.53;0.00;0.00;0.00
19824;941.24;0.00;0.00;0.00
19825;1128.68;0.00;0.00;0.00
19826;1566.23;0.00;0.00;0.00
19827;66.18;0.00;0.00;0.00
19828;66.11;0.00;0.00;0.00
19829;249.73;0.00;8157.70;8157.70
19830;66.21;0.00;0.00;0.00
19831;66.28;0.00;0.00;0.00
19832;240.73;0.00;0.00;0.00
19833;66.33;0.00;0.00;0.00
19834;66.41;0.00;0.00;0.00
19835;216.52;0.00;0.00;0.00
19836;380.24;0.00;0.00;0.00
19837;571.03;0.00;0.00;0.00
19838;904.15;0.00;0.00;0.00
19839;609.15;0.00;0.00;0.00
19840;335.35;0.00;0.00;0.00
19841;66.11;0.00;0.00;0.00
19842;3480.19;0.00;0.00;0.00
19843;3487.24;0.00;0.00;0.00
19844;3756.21;0.00;0.00;0.00
19845;86.98;0.00;0.00;0.00
19846;106.22;0.00;0.00;0.00
19847;66.69;0.00;0.00;0.00
19848;66.11;0.00;0.00;0.00
19849;239.46;0.00;0.00;0.00
19850;497.14;0.00;0.00;0.00
19851;441.38;0.00;0.00;0.00
19852;1741.27;0.00;0.00;0.00
19853;713.78;0.00;0.00;0.00
19854;182.68;0.00;0.00;0.00
19855;443.08;0.00;0.00;0.00
19856;567.09;0.00;0.00;0.00
19857;690.09;0.00;0.00;0.00
19858;1118.48;0.00;0.00;0.00
19859;956.85;0.00;0.00;0.00
19860;573.25;0.00;0.00;0.00
19861;497.60;0.00;0.00;0.00
19862;654.10;0.00;0.00;0.00
19863;463.57;0.00;0.00;0.00
19864;353.14;0.00;0.00;0.00
19865;186.06;0.00;0.00;0.00
19866;185.84;0.00;0.00;0.00
19867;239.98;0.00;0.00;0.00
19868;212.79;0.00;0.00;0.00
19869;210.64;0.00;0.00;0.00
19870;212.90;0.00;0.00;0.00
19871;401.39;0.00;0.00;0.00
19872;66.11;0.00;0.00;0.00
19873;66.11;0.00;0.00;0.00
19874;66.23;0.00;0.00;0.00
19875;66.19;0.00;0.00;0.00
19876;245.15;0.00;0.00;0.00
19877;66.11;0.00;0.00;0.00
19878;66.23;0.00;0.00;0.00
19879;66.06;0.00;0.00;0.00
19880;66.11;0.00;0.00;0.00
19881;240.51;0.00;0.00;0.00
19882;66.17;0.00;0.00;0.00
19883;66.16;0.00;0.00;0.00
19884;66.11;0.00;0.00;0.00
19885;239.83;0.00;0.00;0.00
19886;66.11;0.00;0.00;0.00
19887;66.11;0.00;0.00;0.00
19888;66.23;0.00;0.00;0.00
19889;267.82;0.00;0.00;0.00
19890;65.99;0.00;0.00;0.00
19891;65.98;0.00;0.00;0.00
19892;66.01;0.00;0.00;0.00
19893;125.03;0.00;0.00;0.00
19894;239.17;0.00;0.00;0.00
19895;2046.00;0.00;0.00;0.00
19896;1109.42;0.00;0.00;0.00
19897;66.11;0.00;0.00;0.00
19898;2042.60;0.00;0.00;0.00
19899;1109.47;0.00;0.00;0.00
19900;66.23;0.00;0.00;0.00
19901;66.24;0.00;0.00;0.00
19902;245.45;0.00;0.00;0.00
19903;66.11;0.00;940.36;940.36
19904;66.26;0.00;0.00;0.00
19905;66.06;0.00;0.00;0.00
19906;237.62;0.00;0.00;0.00
19907;66.03;0.00;0.00;0.00
19908;66.11;0.00;0.00;0.00
19909;66.11;0.00;0.00;0.00
19910;242.13;0.00;0.00;0.00
19911;104.23;0.00;0.00;0.00
19912;66.11;0.00;0.00;0.00
19913;66.11;0.00;0.00;0.00
19914;260.02;0.00;0.00;0.00
19915;66.16;0.00;0.00;0.00
19916;66.24;0.00;0.00;0.00
19917;66.11;0.00;0.00;0.00
19918;238.96;0.00;0.00;0.00
19919;66.24;0.00;0.00;0.00
19920;66.43;0.00;0.00;0.00
19921;240.85;0.00;0.00;0.00
19922;66.48;0.00;0.00;0.00
19923;66.18;0.00;0.00;0.00
19924;66.11;0.00;0.00;0.00
19925;239.51;0.00;0.00;0.00
19926;66.21;0.00;0.00;0.00
19927;66.28;0.00;0.00;0.00
19928;66.36;0.00;0.00;0.00
19929;246.60;0.00;0.00;0.00
19930;66.41;0.00;0.00;0.00
19931;66.28;0.00;0.00;0.00
19932;66.23;0.00;0.00;0.00
19933;281.19;0.00;0.00;0.00
19934;66.34;0.00;0.00;0.00
19935;66.19;0.00;0.00;0.00
19936;66.21;0.00;0.00;0.00
19937;66.11;0.00;0.00;0.00
19938;1749.83;0.00;0.00;0.00
19939;947.06;0.00;0.00;0.00
19940;66.23;0.00;0.00;0.00
19941;66.16;0.00;0.00;0.00
19942;613.38;0.00;0.00;0.00
19943;540.95;0.00;0.00;0.00
19944;1751.26;0.00;0.00;0.00
19945;540.95;0.00;1943.40;1943.40
19946;1938.35;0.00;0.00;0.00
19947;1598.49;0.00;0.00;0.00
19948;472.96;0.00;0.00;0.00
19949;645.53;0.00;0.00;0.00
19950;575.35;0.00;0.00;0.00
19951;3004.15;0.00;0.00;0.00
19952;624.50;0.00;0.00;0.00
19953;270.74;0.00;0.00;0.00
19954;270.99;0.00;0.00;0.00
19955;326.93;0.00;0.00;0.00
19956;752.01;0.00;0.00;0.00
19957;555.75;0.00;0.00;0.00
19958;712.82;0.00;0.00;0.00
19959;336.47;0.00;0.00;0.00
19960;671.28;0.00;0.00;0.00
19961;413.62;0.00;0.00;0.00
19962;414.88;0.00;0.00;0.00
19963;403.97;0.00;0.00;0.00
19964;406.89;0.00;0.00;0.00
19965;587.51;0.00;0.00;0.00
19966;397.57;0.00;0.00;0.00
19967;394.08;0.00;0.00;0.00
19968;413.45;0.00;0.00;0.00
19969;396.55;0.00;0.00;0.00
19970;448.93;0.00;0.00;0.00
19971;294.92;0.00;0.00;0.00
19972;277.29;0.00;0.00;0.00
19973;66.11;0.00;0.00;0.00
19974;239.92;0.00;0.00;0.00
19975;66.06;0.00;0.00;0.00
19976;66.11;0.00;0.00;0.00
19977;65.99;0.00;0.00;0.00
19978;269.78;0.00;0.00;0.00
19979;66.16;0.00;0.00;0.00
19980;66.11;0.00;0.00;0.00
19981;66.11;0.00;0.00;0.00
19982;66.11;0.00;0.00;0.00
19983;259.17;0.00;0.00;0.00
19984;186.23;0.00;0.00;0.00
19985;186.11;0.00;0.00;0.00
19986;65.99;0.00;0.00;0.00
19987;242.53;0.00;0.00;0.00
19988;66.01;0.00;0.00;0.00
19989;66.19;0.00;0.00;0.00
19990;66.33;0.00;0.00;0.00
19991;246.08;0.00;0.00;0.00
19992;66.11;0.00;0.00;0.00
19993;124.94;0.00;0.00;0.00
19994;96.69;0.00;0.00;0.00
19995;238.04;0.00;0.00;0.00
19996;66.23;0.00;0.00;0.00
19997;66.24;0.00;0.00;0.00
19998;66.11;0.00;0.00;0.00
19999;242.28;0.00;0.00;0.00
20000;66.26;0.00;0.00;0.00
20001;66.06;0.00;0.00;0.00
20002;76.64;0.00;0.00;0.00
20003;260.70;0.00;0.00;0.00
20004;66.11;0.00;0.00;0.00
20005;66.11;0.00;0.00;0.00
20006;66.23;0.00;0.00;0.00
20007;238.71;0.00;0.00;0.00
20008;66.11;0.00;0.00;0.00
20009;66.11;0.00;0.00;0.00
20010;241.17;0.00;0.00;0.00
20011;66.16;0.00;0.00;0.00
20012;66.24;0.00;0.00;0.00
20013;66.11;0.00;0.00;0.00
20014;239.64;0.00;0.00;0.00
20015;66.24;0.00;0.00;0.00
20016;66.43;0.00;0.00;0.00
20017;206.63;0.00;0.00;0.00
20018;247.30;0.00;0.00;0.00
20019;66.18;0.00;0.00;0.00
20020;211.99;0.00;0.00;0.00
20021;1241.61;0.00;0.00;0.00
20022;426.99;0.00;0.00;0.00
20023;357.76;0.00;0.00;0.00
20024;332.27;0.00;0.00;0.00
20025;66.33;0.00;0.00;0.00
20026;66.41;0.00;0.00;0.00
20027;239.97;0.00;0.00;0.00
